session_id,object_id,feature_path,n_frames,feature_dim,source_fingerprint
s9,o43,s9/o43.npz,299,1280,ae0c4187ef3f7a0290c6728449ea34c8e42c070e8c6b496b5c02aa1a53bcd56e
s9,o44,s9/o44.npz,297,1280,4ea06a2d3f97a8395502b6b4cf3f02dc31741a9a3541af200c4461d9dfa09320
s9,o45,s9/o45.npz,300,1280,4aff7c0a0e6862f4d0f376cfc64a1e73b33f38079ee37678956e02fb83d44692
s9,o46,s9/o46.npz,300,1280,778f1507875e36bd87a5a3c36f970f99dcf63aa9c3764d793ab671de51fbad83
s9,o47,s9/o47.npz,300,1280,8bdb36748fd2d57cb292374997bbba248d61b8cbd249866af221504bb73a94da
s9,o48,s9/o48.npz,299,1280,ee85bdc8d07a5582eaf4d9ab51735b4973b8c0cc7d81288058fa9d442fb231bf
s9,o49,s9/o49.npz,300,1280,4bac468b72e12689b173ed7057a304803090c8b6643271102591aa939c1393b7
s9,o50,s9/o50.npz,300,1280,f1eb8659510480051ec939424d15b88dc5cbffd66fb003f9c0d8ab48c98b31ef
s10,o1,s10/o1.npz,300,1280,1eba6e5db85cf23fdc0bf489d1e78f8ab514e276edef1c7c5f3cfe5d67e2aa50
s10,o2,s10/o2.npz,300,1280,4e13b55c39020b5819141557ad7325003bdd7a996ae8b66bb210ed563c71ca8e
s10,o3,s10/o3.npz,300,1280,5d80b8baf340b18e970965aecbe4e7600bea46d881b6d08de28b6e9fe414601c
s10,o4,s10/o4.npz,300,1280,a4b521cbbb987f1e9cbe2142cd23e911ea4084a9cd239009e764c3e7f3dfd07a
s10,o5,s10/o5.npz,300,1280,b3c02952b93157fab82862ccd91d90d8de55633a3badbc198b60ae5e8059b237
s10,o6,s10/o6.npz,300,1280,60d5a5f11fb4a01ffd5835277106dade864762fe7e81bb8e0225d10a59b5b1f5
s10,o7,s10/o7.npz,300,1280,979a0834fb81fd95fa228788fe7d4374b423334d3fe6278a37138834c40abb90
s10,o8,s10/o8.npz,300,1280,5fbd0164eafe1609b6dbc4fd16dc06f00f3650d19ff651f39a1db48ede0fe3e2
s10,o9,s10/o9.npz,300,1280,d1fb1f8723778769d4d885bcc35ffc5f9d8a6cccf4aa7c85950d46a3a0d5b855
s10,o10,s10/o10.npz,300,1280,a01af55269e72a99e40d26580e61e4605b78da6bbc6b932b144b5c1fe2810add
s10,o11,s10/o11.npz,300,1280,e01efaa5a7dca668fe3ebdfc9de6e042a22bfa4aca3a7bfdf32ccbf25499fcf9
s10,o12,s10/o12.npz,300,1280,e59f4c4c5b2f38d2e40312dd78546dd8d173f925983c919ffeec3bffea95b8e4
s10,o13,s10/o13.npz,300,1280,38dfd5b5dc35376459c448c0838e19b61ec0ccb48c0184a443efe112b3487c0a
s10,o14,s10/o14.npz,300,1280,60072a9dbb1dd1e0d0cea7bfc8fc24a466d7121b29af5d4b02b7494d6cd20fc4
s10,o15,s10/o15.npz,300,1280,b3b88e05349054ec02d15409edf8740cb5c5474572e87dca700e041b563d1f18
s10,o16,s10/o16.npz,298,1280,128704845622fec2a9a1c962ab6e6d616e8890ee9f5ae60a181407675aa3c375
s10,o17,s10/o17.npz,300,1280,84a4c83948ffd4af91ecfbbbb9dfb5005002c3a4144ce4d4c3badf13aa27cf23
s10,o18,s10/o18.npz,300,1280,ec37ed475dcc87388946e2ece2c57f1b29c7aeb279c73a04a4a22c00def0a2ff
s10,o19,s10/o19.npz,300,1280,7ee9fb2a68b1e71ea4f25107a81ab47d7667258d8776a892ef978ec983c5da94
s10,o20,s10/o20.npz,300,1280,9c3c7a28e59af3c73509bb247348dea22e7b5453d68140655c878ba255a2b960
s10,o21,s10/o21.npz,300,1280,95e10b259518ae1d8f56443906ef15d46aa2a87952b32f66be1e2b4809066265
s10,o22,s10/o22.npz,300,1280,a144b5374c2bf974e23dcc422f9505079f03c42ac2b81f3d36d39ee57080360e
s10,o23,s10/o23.npz,300,1280,04132ea649224ecfaafbd39ec9217efea5747ba9d7ad420cecf6c4c11683115b
s10,o24,s10/o24.npz,299,1280,9b23cf4b1e5df2cb89ab4c3307d42fb479aac1c987c94841b95ab6f473f44937
s10,o25,s10/o25.npz,300,1280,4a890bd735ba64e9250e43bb8aa521ad2c045f651309c87626918202c8fc6c9a
s10,o26,s10/o26.npz,299,1280,5d6b97fc25d2dd4389ad0be284b01136d3341f63392462c4d189e176c22aa90b
s10,o27,s10/o27.npz,300,1280,6a337914e9df700045656ac6ebc60c45f9d665de620110414f8a59ccdde2eb6e
s10,o28,s10/o28.npz,300,1280,bf6ff508f6ae6fa87ed4e8230e297c2b75ca6e2261c469a6ad8a2b83bcb0fa6b
s10,o29,s10/o29.npz,300,1280,6adeb03a5a1217b2f5ca3342020b516551aea868a2fd1d55ee7aaa827ebbd0b6
s10,o30,s10/o30.npz,300,1280,f18431f6ec640398a2f3964ec97c728cd8037603d909c353891ea53fcc7fbb84
s10,o31,s10/o31.npz,300,1280,b0f4cece93df360e90881e06be748a3d9818dad30ed30333e1b1648479c2a9e1
s10,o32,s10/o32.npz,297,1280,40ac94f45bf31fa4d163c67a66659e14efd34d8b8e61b8b4ecdbb75bd73c131d
s10,o33,s10/o33.npz,300,1280,a9d967b7cfea17042307eaf21eb534563ba5d41f48bb98a53450e03a5f200d6e
s10,o34,s10/o34.npz,300,1280,ab1a91b5decc9605b14c5753c636dbc4860901cdf0a4ae8039a4f0475360cc07
s10,o35,s10/o35.npz,300,1280,25af642b2ef7ffb17f5319a47007a4606eec2417ff486c33b4fcd625f735ea96
s10,o36,s10/o36.npz,300,1280,4463936fc396c41ee20196a0c4cbbc3f8bc5697d8ba1a24683961bc787af1cc5
s10,o37,s10/o37.npz,300,1280,2dd53652542fcbf9753efdbff4e66559b3fcad99565501ca5c6c625d2eb618e3
s10,o38,s10/o38.npz,300,1280,2aad896e65628d7a446fa54cbe411f98d6af70ea66b45e31a2b33908cb29869e
s10,o39,s10/o39.npz,300,1280,69e02132c7ecca057cec0b9b7d369312817ef08b1bdb1060840d766515de3edd
s10,o40,s10/o40.npz,298,1280,6c1d6e1a134d051cb207dd6c7947af292604d7c6c1604d27a69d6fc8f8052ad5
s10,o41,s10/o41.npz,300,1280,c20f16236209f50472c41d36ac6949db9d4415c80a1443c94fc8afe9bbc851e3
s10,o42,s10/o42.npz,300,1280,ab2d56ba45897c9fc175a5583704369740948d5444824166c77cb890968fc236
s10,o43,s10/o43.npz,300,1280,dfb949e69c65472ba074b7ed4fae421857ff694043f43b2deaf6617dc4e4aa67
s10,o44,s10/o44.npz,300,1280,7a9bb18f5983d9c8ab9e349c39b1870e2f8231de0e599924bb51e80f7661225d
s10,o45,s10/o45.npz,299,1280,bd335588cacc91aeecb27782e18d70bb9e25fee135967b85e68f519413d44624
s10,o46,s10/o46.npz,300,1280,5c2a329adaa3c6ba9064eb66dea617cd54eef4f49d35cafc9705561eec15fb96
s10,o47,s10/o47.npz,298,1280,f1888e984fe070b46d9821fc973b0a3a0ef92f6c6bcc8d5db4bb090550fd7247
s10,o48,s10/o48.npz,299,1280,99e3cc38d335ad4f37fffa307a379ea62009d0395570bd164d689ef6263398eb
s10,o49,s10/o49.npz,300,1280,1b4218a6b96ad3363b8db995dc284f53df4b1b7a348571ed208a1e6fdbbaca8f
s10,o50,s10/o50.npz,299,1280,52e5583d7dba47509d9c8fa2af1543fea572f0f22f22cdcec46a8d17cff8c99e
s11,o1,s11/o1.npz,300,1280,ca742189342f39c08200281c5794c87f39ffdaa41df07b6211620b960dbb5877
s11,o2,s11/o2.npz,300,1280,c2ebc08108ad6d231839d32a9388369ba95b5f48fbb144a4def43a3aa036bc5a
s11,o3,s11/o3.npz,300,1280,d48b6d73dfe45cc9f7f9aa7a3463fcd12a8ee23ebc94ec789ca4712f6e326b21
s11,o4,s11/o4.npz,300,1280,ded58ca61c966f4b6be2ef94a32454a12992906b901d2637f307f066ac5b9e6f
s11,o5,s11/o5.npz,300,1280,2e4c244aced22d3a93de3b6ab1bb5a8c81855001156828b9833291268db3ff0b
s11,o6,s11/o6.npz,300,1280,f3f86419a534799b9c26a175e260595cbb613efe0599ce2bd96bef150ae08c95
s11,o7,s11/o7.npz,300,1280,e277e479a9617fa6117bb56c948b485aeb56284a81c51e64b31f0f9817464458
s11,o8,s11/o8.npz,297,1280,5f8798941801cc0ca3177281314d4cca972be374a7328f4dce48d135a81d6a33
s11,o9,s11/o9.npz,297,1280,922014906ddbb07faa680e72f602299440a91d79e15917e948aa06b755844f3d
s11,o10,s11/o10.npz,300,1280,a2b22723840d9e3ead6e2acb7da28493428383164e2ccdfaa45c573981b9b6ae
s11,o11,s11/o11.npz,299,1280,b19c76e921548b04fd90cd2e8a2e5a6d62943f563841b50f6a5393524bbf33a3
s11,o12,s11/o12.npz,300,1280,cd3607ccada5a037611d5a90278a3346c46cd241067c73d4fce587b37b8da01d
s11,o13,s11/o13.npz,300,1280,7eac90495d5b32c5e514dc86cd5137351bc15c03e68a5a78f31e505c48b314bd
s11,o14,s11/o14.npz,300,1280,ca13f810c7dbad1183d3dc437f881537556a0f5c7e94d0043d633fdbca71c047
s11,o15,s11/o15.npz,300,1280,8142295ffe82f011307f359527d64a154247fc23119b9f2311d3d2b70f3e4080
s11,o16,s11/o16.npz,300,1280,0036a33722713cfc146cdcdd3664f098bee03fcd96833a2235b6766cb3c34050
s11,o17,s11/o17.npz,300,1280,48b5885eadb6031d3ca3b2b9d9cd1eee34915b6562b7497ae3d318bdf70a1fc4
s11,o18,s11/o18.npz,299,1280,2051acf10d5f25945b25574d02c9fb899c0a01f2d7ff46693bc535f1327b1ed4
s11,o19,s11/o19.npz,300,1280,a89de2e19baa98130f4425f382b8efd6ae99e3936b9889d6e9b74b088ef6c79f
s11,o20,s11/o20.npz,300,1280,b04c60e48cfedc47e2504ed5349532a91a52be7a0dfaa2018b4e882090882f0b
s11,o21,s11/o21.npz,300,1280,db4028cf83a86da5aa4e1b7fc803eb69c3eb082a84aa4c5adf7090104439fde9
s11,o22,s11/o22.npz,300,1280,264d5b15be3e2f20492ccd6b70be14619560d6cecb5dfdc5a6233ccf0eae6d81
s11,o23,s11/o23.npz,300,1280,3af98e4a49acde8cb3da3c2e2c1571f07549d504e5d0ee0d7319514e6c7e8f01
s11,o24,s11/o24.npz,300,1280,14a33c73137b41f0d01c34844416a0a86d5582a1cfdeff5f9386ac365527162d
s11,o25,s11/o25.npz,300,1280,63fb982b75e9d5d807d457c201b171fd0e671caace410d36aa0c38d10c065531
s11,o26,s11/o26.npz,300,1280,2832419a4bbec5c76c808bd03d886146264a083c5320377f0b776d305d008ae6
s11,o27,s11/o27.npz,300,1280,03c56d093aaca577f904cc560b281bfa4bc533bd88c5506732bba0410d79ebfc
s11,o28,s11/o28.npz,300,1280,990b1cfc4fc569701e07afd1d2cf47808f505030518677d669462276893043c4
s11,o29,s11/o29.npz,300,1280,05bb8817fb9bec368b9b492f54aa523f5c1aede16405cba704795d08f83879d9
s11,o30,s11/o30.npz,300,1280,f8e3bbb31db903c645697ac7ab91333aa8aeaf43c5db9674706bb2a561e08d59
s11,o31,s11/o31.npz,300,1280,2abb996f5b14a758e49c8f3531799ae0082664ae3c6453d6ffcbaad8c1577f26
s11,o32,s11/o32.npz,300,1280,e9349139f51c36cb654e222288b442f7eb7733d82125fb778a01fcfb97c353ea
s11,o33,s11/o33.npz,300,1280,869e05cdf326a982287aebfcb5b03e109d870032883cd851a82e5599a437a9c5
s11,o34,s11/o34.npz,300,1280,23f01f69122ca220062f9ae63a684b0d05ec87730d605b3eb8704a3937c87d59
s11,o35,s11/o35.npz,300,1280,210c3b81ad79e061a26bc020a3875d4b6b059d443916689a98bb25b89154308e
s11,o36,s11/o36.npz,300,1280,46f919fe92e2f0bff041816100f7fa6179065278bda136ec65d38444fb406341
s11,o37,s11/o37.npz,300,1280,e736d196618323fb552c60b84a754bbeff032b5a6bdc62b90aad0c002900415d
s11,o38,s11/o38.npz,300,1280,03fb5f5d0ce100a34a23c3fb1968993a01ac49c3c1f665aae0b008ca05ccb2ae
s11,o39,s11/o39.npz,300,1280,01df7602e86e6b913f37a50fab6f665eaa7bed39ec23ac5c66d9cc8568006a56
s11,o40,s11/o40.npz,300,1280,c9e1712f37fb35c24be9cb2ca8ff205fe962a8b1c9077d614021301c77d2b1eb
s11,o41,s11/o41.npz,300,1280,28c28b7be7c025b02f37f3f12f17adb75bd94c09cf408a0f8df2110bff1239e7
s11,o42,s11/o42.npz,300,1280,3d7b52d9e37aa36dfffb85d7951586d934805d644b49ec20212ef40d7548bc62
s11,o43,s11/o43.npz,300,1280,8ebf52a73663c8c939012a83c62e6cd578c1e4c84bee9ecdffd8508063db4dcb
s11,o44,s11/o44.npz,300,1280,5b29fdedb19972697019d858cd17546d9ed17c590d80c9cdb46df6c84381e1b0
s11,o45,s11/o45.npz,300,1280,9d48774b662005d0db3b49dfa8091fbd8404a78892c811d30662e2682e360cd0
s11,o46,s11/o46.npz,300,1280,58062f6e2a75cfcc974cce6de9b1e0d1849b7dfb78426f370a14f9bb96417a19
s11,o47,s11/o47.npz,299,1280,852e4165120611797752944b673ec758a1b62a6a3727afd5dc8cbfeee45be989
s11,o48,s11/o48.npz,300,1280,e925238522622985767d0ce22f318e9f0b4c974692d4b7634502e1dae0457f74
s11,o49,s11/o49.npz,300,1280,1f6f3be5dda59be4c317f52528659a99f7aaa9233543a59c8ac5afc87198f1af
s11,o50,s11/o50.npz,300,1280,29f5e0acd8b62f62f217fbc1204d371deb0d6a6e173d0d7da437d0ab10fa3689
